b.whr.1,b.whr.2,b.whr.3,b.whr.4,b.whr.5,b.whr.6,b.whr.7,b.whr.8,b.whr.9,b.whr.10,b.age,b.agesev,b.agesq,b.elev,b.elevsq,b.elevlat,b.lat,b.patch,b.precc,b.pyro,b.sev,b.fir,b.agefir,f.season,f.size,f0,b0
0.09818483,0.088523413,0.17330211,-0.09805716,-0.106315979,-0.232658467,-0.052641712,-0.128073018,0.033884753,0.063726718,-0.655450925,-0.153152523,0.105252559,1.012548077,-0.209387184,-0.141419464,1.03796231,-0.189220486,-0.005756969,0.10334982,0.40823515,0.310355785,0.072859772,0.242849889,-0.22453399,-2.659602564,-2.447280659
-0.030225256,-0.450923292,-0.265598243,0.180217039,-0.190244356,-0.495610054,0.1658922,-0.408828089,-0.06818201,-0.274981551,-0.844863484,-0.170473598,0.017634731,1.328779372,-0.136505167,0.122506028,1.10613201,-0.094261773,0.085480356,0.064017732,0.256151997,0.157460264,0.131807782,0.37641053,-0.064195103,-2.313939421,-2.08977235
0.000813441,-0.016621581,0.041659121,-0.014535067,-0.039029439,-0.046351502,0.015601697,0.054183441,0.01064994,-0.012448734,-0.776762076,-0.13684307,0.118846214,1.377026558,-0.34389515,-0.076993041,1.146461735,-0.101823735,0.129939192,0.179292364,0.339189216,0.135447662,0.062547971,0.204436252,-0.125063263,-2.437208698,-2.298584374
-0.147192446,-0.101948143,0.211904598,0.20020624,-0.084842974,-0.012195056,0.230433588,-0.124596211,0.002320945,-0.263159776,-0.711307079,-0.202685066,0.175870528,1.265841209,-0.156686111,-0.121449355,1.243525437,-0.201847401,0.02570026,0.101604554,0.280084231,0.321242048,0.04560923,-0.046161751,0.006590281,-2.313058127,-2.527953843
-0.053075394,-0.081108717,0.132648664,0.172771463,-0.071583652,0.071442097,0.193467178,-0.011432343,-0.0453643,-0.044081867,-0.640856428,-0.175855762,0.099895587,1.055283864,-0.344344116,-0.107855554,1.013415317,-0.125184239,0.173714477,0.054796155,0.334697687,0.218389028,0.082467155,0.394938859,-0.146610856,-2.210310699,-2.181642864
0.018166437,0.023175684,-0.03469017,-0.075612801,-0.119715038,-0.12301127,0.087110975,0.081858065,-0.031320121,-0.13677943,-0.750973418,-0.217952267,0.111055941,1.372134024,-0.224418835,-0.057471306,0.991236672,-0.052481176,0.013023742,0.158701181,0.299142397,0.185545567,0.113943592,0.64289658,0.191920245,-2.713233665,-2.395933149
-0.178647377,0.040251552,-0.062452842,0.126908539,-0.380025406,0.093392736,0.295627959,-0.091090678,0.059982626,0.128108182,-0.716092141,-0.213929582,0.102294942,1.418158448,-0.529622479,-0.287264808,0.943055616,-0.056980386,0.030349144,0.202228054,0.252300046,0.063942587,0.034775803,0.251111963,-0.263179923,-2.12322272,-2.129541626
0.069716222,0.271569464,0.065573322,0.156041666,0.071272159,0.025369104,0.118068934,0.01833913,0.138927662,0.06990375,-0.699262413,-0.214370551,0.041974996,1.267817356,-0.321920677,-0.214102644,1.224203514,-0.258611015,0.101694485,0.128907673,0.287342641,0.131983898,0.15410599,-0.045260012,-0.121893065,-2.433527467,-2.376365878
-0.168126784,-0.409237713,0.18507442,0.240613894,-0.154029123,-0.184538965,0.181538544,-0.014046343,-0.022908703,0.095724595,-0.676779659,-0.117011564,0.146371274,0.980294864,-0.220075099,-0.195889973,0.970435762,-0.125105857,0.047132269,0.104998989,0.368520112,0.226227387,0.155466385,0.102936571,-0.019331689,-2.172539349,-2.346563002
-0.083778931,0.064248113,0.325647441,-0.065540806,-0.12470328,0.16318181,0.293313123,0.296847906,0.177424374,0.385120568,-0.735251731,-0.108998217,0.071879968,1.400921172,-0.257203268,0.021891202,1.345081481,-0.21296106,-0.102401687,0.129712805,0.309813033,0.244488455,0.059415594,0.294380432,-0.227342539,-2.402666094,-2.337332079
-0.105399421,0.307061242,0.225426596,0.205022608,-0.122024644,-0.206002237,0.383088494,-0.05373827,0.096639669,0.170361981,-0.840926247,-0.195013685,0.029095733,1.338812925,-0.326506956,0.086679567,1.183798327,-0.057576195,0.049131706,0.141072198,0.286742763,0.188917834,0.108478115,0.111899313,-0.036150781,-2.101208117,-2.071280585
0.014155268,-0.014690608,0.058392647,-0.002551378,-0.096525341,0.116334088,-0.036502913,0.053082133,0.011097548,0.031849014,-0.62777425,-0.203612151,0.192961871,1.231532803,-0.276331267,-0.042459318,1.211534422,-0.013086331,0.090539358,0.192389871,0.26611061,0.148204203,0.016695923,0.32712462,-0.093520314,-2.654482667,-2.430150694
-0.09355383,-0.567748416,0.109076064,0.15170398,-0.253836843,-0.319948538,-0.152440273,-0.312494823,-0.154666071,0.277832893,-0.764478632,-0.200495399,0.111808337,1.292105992,-0.303588474,-0.165169581,1.053901852,-0.168721379,0.108351834,0.128981548,0.265124438,0.268772289,0.105801733,0.442145726,-0.15598134,-2.419959814,-2.132390945
0.112951674,-0.347566183,0.483587808,0.080896808,-0.331545319,-0.154391052,-0.165157639,0.150320326,-0.070104915,0.010434345,-0.801626217,-0.259087255,0.102281616,1.069789293,-0.212145253,0.136862075,1.157875607,-0.002245563,-0.030903265,0.167784122,0.268760372,0.217933968,0.064638583,0.402007121,-0.179074588,-2.417901066,-2.170657233
0.216660529,0.017891909,0.081066896,0.275979998,0.095024097,-0.326849609,0.142420523,0.146569804,0.188858903,-0.163860206,-0.793920687,-0.176922588,0.109469657,1.179450805,-0.30137365,-0.217447687,1.206423521,-0.368471886,0.040801737,0.024267924,0.31458302,0.203079987,0.009208851,0.048125056,-0.332910051,-2.710222109,-2.546148281
0.126457525,-0.201476259,0.175728169,0.090539229,0.05526692,-0.164926778,-0.004796249,0.096831422,-0.078310798,0.046410314,-0.729481249,-0.123124895,0.147559041,1.067890696,-0.286434459,-0.261518286,0.95164523,0.000943445,0.139763884,0.157401942,0.324367209,0.198827735,0.104408731,0.100312354,-0.289801787,-2.523298298,-2.437794896
0.021463348,-0.012620064,-0.0636361,0.065408947,-0.11292554,0.028470634,0.102093392,-0.054747831,-0.105071126,0.023077776,-0.718532938,-0.183714011,0.106037105,1.070271897,-0.166333534,-0.0311184,1.059811277,-0.020608324,0.018900445,0.137344566,0.240478804,0.184025737,0.033606999,0.29063711,0.061364862,-2.27393424,-2.199641782
0.024881039,-0.417436573,0.070189229,0.107098808,-0.104624934,-0.199884221,0.100280462,0.096246365,0.033268947,0.132893298,-0.678214461,-0.229090638,0.138607666,1.039187191,-0.153815704,0.433786622,0.782964635,-0.107154736,-0.010066592,0.183171602,0.222730212,0.30157559,0.106008201,0.370697856,-0.019031256,-2.303487885,-2.196887857
-0.036238081,-0.114318121,0.017332997,0.034423511,0.030670975,0.132174545,0.170529013,0.027808328,-0.023210384,-0.078835613,-0.814661829,-0.253985657,0.103903477,1.231391641,-0.387241101,-0.366215756,1.145619995,-0.151482715,0.051470328,0.219057886,0.247413092,0.191459249,0.109186858,0.437074293,0.061603584,-2.370407132,-2.346600048
-0.05743588,0.048832862,0.067782086,0.049309259,0.002981663,0.002095557,0.007752811,0.094431961,0.065525939,0.040351272,-0.714777227,-0.232062656,0.190725745,1.390954564,-0.542043709,-0.361648558,1.319320074,-0.160252325,0.062563544,0.118540409,0.245413931,0.199778358,0.080673557,0.297445381,-0.13725702,-2.426022953,-2.418555238
-0.193201405,-0.038624411,-0.159718882,0.077333345,-0.222438454,-0.245952928,-0.097454672,-0.090029727,0.062053535,-0.24308416,-0.707838372,-0.21267048,0.114197782,1.244142127,-0.110049314,0.13408578,1.181951286,-0.118403096,-0.061536444,0.092079765,0.298007772,0.144276532,0.143308879,0.321018626,0.057001567,-2.481545638,-2.356764273
0.11532157,-0.514049234,0.21240972,0.531393269,0.030625384,-0.233748046,0.251445248,0.033659738,0.149342909,-0.141116667,-0.678579023,-0.160681758,0.024873027,1.078247039,-0.504808478,-0.219123102,1.100619302,-0.096560356,0.023381415,0.083068859,0.307389833,0.296401862,0.081325618,0.213085002,0.023774151,-2.335167539,-2.265019739
-0.010412028,-0.037291935,-0.055675167,0.159589896,-0.055952951,-0.015341113,-0.006433297,0.014297033,0.048005388,-0.023297487,-0.707397953,-0.223009183,0.139758837,1.196556951,-0.044765629,0.10933309,1.406557339,-0.142677778,0.116232271,0.084316796,0.316528229,0.279520222,0.068809476,0.456908033,-0.113814385,-2.740474654,-2.566682968
0.060366118,-0.148078964,0.329983649,0.047830423,-0.138107877,-0.249663924,0.034512771,-0.082376584,0.10600743,-0.116678776,-0.719939752,-0.174750708,0.089898686,1.230128518,0.059156176,0.405409727,1.037288334,-0.104716028,0.062457626,0.182795116,0.295325674,0.194940015,0.050085408,0.139219616,-0.152274594,-2.293614118,-2.381288498
-0.05858484,-0.698897533,0.048525502,-0.009923316,-0.290654303,-0.073127666,0.141035453,-0.283990912,-0.084750654,0.094241303,-0.721088394,-0.236944774,0.086666828,1.317973506,-0.403299026,0.081884362,1.055635568,-0.12466473,0.157183671,0.201480134,0.15434073,0.176922979,0.072768029,0.082480469,0.143606743,-1.810008009,-1.859365528
0.01952548,0.005796467,0.046006955,0.098767396,-0.058260323,0.05519522,0.007298524,-0.008197594,0.075717464,-0.035764804,-0.756023984,-0.149380507,0.039351338,1.379242975,-0.376914553,-0.326862003,1.296420644,-0.139254817,0.171199391,0.135022983,0.237922259,0.139603832,0.152892353,0.163445134,-0.077322011,-2.428218397,-2.416089915
-0.054787194,-0.064800474,0.041008442,0.008177049,0.040179689,-0.194474793,0.113919752,-0.029343598,0.03971868,0.099223404,-0.845746001,-0.225833251,0.016270352,1.175919574,-0.333937815,0.156152105,1.005650671,-0.106204462,0.107845052,0.212516577,0.214793939,0.174940425,0.142828247,0.441566964,-0.021291907,-2.380494426,-2.123104432
-0.09486193,-0.072349077,0.119299627,0.389225699,-0.488571511,-0.228597904,0.20952743,-0.141299936,-0.122727279,0.255415538,-0.691406596,-0.159699662,0.092735089,1.294212484,-0.287889705,-0.247804721,0.994711982,-0.100321071,-0.015908897,0.139223014,0.347338861,0.217581026,0.049295751,0.611131275,0.144401056,-2.226619521,-2.220722735
0.177081058,-0.272656276,1.182036889,0.836563599,0.101239967,-0.057415303,0.703278893,-0.122548997,0.344027489,0.010054391,-0.716461417,-0.144167808,0.129853673,1.042961748,-0.397095814,-0.067858773,1.149315346,-0.255366483,-0.05123907,0.167344054,0.341310184,0.305521903,0.088482672,-0.415809364,-0.03842028,-2.581801753,-2.660808864
-0.024102405,-0.41215189,0.715370193,0.084059668,-0.212135003,-0.436974467,0.331545831,-0.104284223,0.182035736,-0.178716647,-0.667881131,-0.131268513,0.156304744,1.188188838,-0.406929378,0.31502853,0.810348969,-0.134609762,-0.020534814,0.166326242,0.324616587,0.205308684,0.087474372,0.099103948,-0.169352814,-2.238836566,-2.135376922
0.031854067,-0.072814667,0.259621945,-0.234947123,-0.252012188,-0.146416538,0.1974225,0.260406327,0.118914145,0.117458225,-0.84594207,-0.164888773,0.020197969,1.075599639,-0.179919024,0.159045436,1.032527318,-0.141991771,0.129081577,0.137374357,0.276329789,0.117285691,0.182227674,0.234549115,-0.259800946,-2.343514501,-2.154815226
-0.0345042,-0.012547302,0.067043257,0.018136599,-0.015631519,0.014843396,0.054526304,0.005072083,-0.090707877,0.015461438,-0.69761543,-0.147217606,0.103374929,1.16482553,-0.314895509,0.133483759,1.069892192,-0.142584592,-0.007584936,0.151198446,0.220828685,0.256444256,0.139126156,0.271732822,-0.15110184,-2.179891752,-2.12740914
0.017176393,-0.46738926,0.206228323,0.464552816,-0.133328257,-0.056676813,0.162420675,0.064721224,0.012951833,0.055828818,-0.75109168,-0.229645926,0.11516836,1.344823212,-0.482794394,-0.311861642,1.137752815,-0.204360365,-0.019313587,0.186279486,0.266002757,0.242176777,0.088004233,0.324353733,-0.227332835,-2.42607828,-2.234571181
0.046038913,0.022936047,0.05983101,0.367564774,-0.066801584,-0.016686725,0.104836754,-0.050428381,0.063115719,-0.097194538,-0.733380312,-0.198737481,0.042394291,1.448688474,-0.107938271,0.060876968,1.392275431,-0.231296473,0.087562651,0.126073131,0.215873906,0.220299615,0.077260374,0.220300255,-0.079572321,-2.576292993,-2.398142459
-0.03534855,0.010249051,-0.00416444,-0.025857891,-0.01310257,-0.014212073,0.008027684,0.005714111,0.003222781,0.040659776,-0.858491635,-0.212593378,0.0845615,1.193316662,-0.174360637,0.027220172,1.130158825,-0.062921632,0.061055535,0.185320777,0.250106895,0.194762734,0.094795871,-0.105768048,-0.305126959,-2.179629172,-2.374858684
0.031985988,-0.020791148,0.001832975,0.002767312,-0.020423969,0.036758639,0.005605439,0.049124746,0.054563216,-0.055183117,-0.785265299,-0.127029138,0.139950597,1.150001226,-0.543566147,-0.589750259,1.177535647,-0.029441847,0.095287097,0.229353791,0.229642227,0.168593826,0.090737682,0.325121522,0.077064426,-2.738313677,-2.493738745
-0.00678159,-0.012119234,-0.003965806,0.00247567,0.001681308,-0.003902177,-0.001738698,0.006514476,-0.009148046,-0.012539459,-0.819033698,-0.197595111,0.088473981,1.214965191,-0.215664474,-0.007846245,1.022128968,-0.055775843,0.073793117,0.143624031,0.289381502,0.216786333,0.06599858,0.010547733,-0.163078607,-2.678886522,-2.432402774
-0.006528128,-0.059196003,-0.009390372,-0.079452445,0.020726954,-0.019472777,-0.021140328,-0.045876157,0.028485762,0.057302757,-0.767581268,-0.165716867,0.111319075,1.146653225,-0.367445114,-0.079962415,0.970358001,-0.045660268,0.105520544,0.16078986,0.240639284,0.224207401,0.081232028,-0.32691791,-0.28486546,-2.16107246,-2.343954385
-0.176335168,-0.604613148,0.07339281,0.050235234,-0.222820831,-0.337908231,-0.079937494,0.155095174,-0.088557705,-0.162206522,-0.734250312,-0.175631745,0.122028889,1.187285468,-0.445223367,-0.251037915,1.197497695,-0.10205631,0.02683331,0.137278012,0.266746437,0.184904797,0.02373005,0.677120866,-0.180410885,-2.243726479,-2.253577993
-0.081549897,0.021009757,0.073270032,0.194645444,-0.26594206,-0.004299252,-0.183537802,-0.047574569,-0.011784706,0.117770741,-0.784049094,-0.149862917,0.005278098,1.325228593,-0.048365623,0.313788983,1.171481831,-0.115848741,0.166608275,0.164966209,0.352751315,0.313206447,0.085774282,-0.076667749,0.096592343,-2.007881493,-2.147740559
-0.052115542,-0.144097654,-0.09419439,-0.03081268,-0.151900248,-0.027022937,-0.036754347,0.049044373,0.042317786,0.146580254,-0.768128173,-0.255754313,0.109467412,1.241714477,-0.317900291,0.032547865,1.069428042,-0.195880106,0.063526169,0.044880031,0.253502082,0.222967164,0.063050188,0.51255857,0.052884185,-2.459817295,-2.254763172
-0.151796166,-0.39130873,-0.109299066,-0.157464616,-0.211111121,-0.133778314,0.180202438,0.067226094,-0.00248979,-0.065273854,-0.815883442,-0.136493486,0.108878004,0.91819166,-0.13874621,-0.121303715,1.14652112,-0.207349786,0.223297451,0.125335494,0.304600922,0.194460936,0.148792339,-0.073085263,-0.178114959,-2.424614793,-2.443457587
0.038681396,0.054998969,0.030117619,0.042336951,-0.017288863,0.030750353,0.048541231,-0.153243937,-0.039377991,-0.012845974,-0.825997405,-0.219890297,0.079313655,1.17941322,-0.311773672,-0.023196785,1.204147532,-0.060952094,0.030694997,0.106510826,0.279399346,0.275891924,0.01403152,0.391851933,-0.27633895,-2.257623161,-2.211558425
0.035776393,-0.01218586,0.034526514,0.035174778,-0.042906049,-0.210295287,-0.104109217,-0.132174494,0.042304835,-0.034370551,-0.819624166,-0.187520212,0.024528887,1.108108476,-0.379795584,-0.380601713,1.125351804,-0.059115712,0.125341181,0.186913166,0.266566008,0.228953699,0.121562638,0.38976461,0.004693658,-2.569188596,-2.380376479
-0.220478234,-0.38701688,0.108079108,-0.024326134,-0.173029967,-0.182531987,0.475229413,-0.279250634,-0.167742479,-0.288912048,-0.626113502,-0.160651551,0.137123308,1.19305245,-0.310888491,-0.284484891,1.120076313,0.040451618,-0.016673312,0.139972997,0.203438891,0.254101325,0.081905872,0.392837556,-0.032432503,-2.377004063,-2.392270379
1.44E-05,-0.149045751,0.047393401,-0.087831859,-0.185140594,-0.066924736,-0.012504412,-0.107453844,0.004642767,0.168694841,-0.816562449,-0.160193126,0.034154585,1.199893992,-0.096198151,-0.10286841,1.129632152,-0.300154763,0.02789015,0.078567915,0.271588459,0.253459366,0.128965031,0.293532029,-0.244019297,-2.446789413,-2.33826001
0.175920858,-0.103139272,0.388285927,0.013565088,-0.107712341,0.035270401,0.173486415,0.074897614,0.077736966,-0.125873316,-0.758829414,-0.193542415,0.160130414,1.24695588,-0.325664874,-0.320948456,1.26455059,-0.039535659,0.011936246,0.20261379,0.313825104,0.293674738,0.113486647,0.528119373,-0.177345163,-2.704388793,-2.459777712
-0.051000886,-0.151154439,-0.144581661,0.174438914,-0.164319484,-0.022428087,-0.057017255,-0.023396785,0.028089386,-0.105769879,-0.727082494,-0.169571498,0.167471207,1.196579267,-0.349796222,-0.217646809,1.169253416,-0.057002583,0.167272497,0.237479663,0.200576453,0.108273794,0.062812419,0.038899059,-0.190301883,-2.332310141,-2.283649658
0.022905707,-0.07599703,-0.00382729,0.007263192,-0.217172924,-0.300682492,0.016892004,-0.033286559,-0.048072994,-0.251087847,-0.698379355,-0.122106724,0.133286074,0.942182887,-0.259209206,-0.040021005,0.831052593,-0.345228023,-0.062821081,0.124035645,0.38222594,0.367032506,0.163397151,-0.091913918,-0.189851073,-2.224731678,-2.179160377
0.275325675,0.008991964,-0.182286996,0.027728708,-0.152231632,-0.170729814,0.128902664,-0.192598743,-0.041371316,-0.337611408,-0.722917744,-0.143538926,0.059509586,1.363853865,-0.308211742,-0.209472642,1.228260088,-0.066577619,0.177766079,0.226372557,0.33750443,0.197603317,0.128625286,0.293060223,0.038035457,-2.119768891,-2.21011672
-0.089459914,-0.176690062,-0.13526377,0.361218966,-0.195581356,-0.384185886,0.378244192,0.010680198,0.008892873,-0.036531965,-0.715074793,-0.101213821,0.032651253,1.385916469,-0.322195481,-0.108825117,0.987276686,0.024989112,0.129474523,0.181550007,0.350521274,0.215245324,0.103077923,-0.033262182,0.048667608,-2.180056749,-2.211438875
0.263732968,-0.685103873,0.54735032,0.255433956,0.073018958,-0.150135073,0.281548684,0.093644586,0.352782963,0.157301346,-0.710734966,-0.15910998,0.046254655,1.087830539,-0.075103556,0.250503924,1.363444516,0.072819231,-0.035330323,0.041870996,0.395687483,0.259415996,0.070412145,-0.423025315,-0.359559281,-2.452380161,-2.565681954
-0.138844588,0.037494343,0.194211787,0.262327209,-0.17021248,-0.095294984,0.026534236,-0.052911201,0.169017993,-0.13443266,-0.743805862,-0.175916088,0.078874024,1.164267757,-0.088727628,0.405327612,1.10555269,-0.181184968,0.049975443,0.131457443,0.292223054,0.367869667,0.031274935,0.353171319,-0.012721202,-2.479124753,-2.262487884
-0.125707735,-0.439110836,0.316941742,-0.099305963,-0.337209327,-0.063530947,0.04202569,-0.219922952,0.057371244,-0.038415875,-0.708042241,-0.082701767,0.079198709,1.335302485,-0.304008243,-0.371573642,1.409797887,-0.12176076,-0.026065355,0.16332407,0.366975273,0.199437407,0.051152973,0.129166078,0.062646896,-2.430950084,-2.251556199
-0.232123719,-0.256945852,0.004772684,-0.078142531,-0.410114069,0.001103706,0.160515139,0.085559637,-0.152563852,-0.167654505,-0.807885731,-0.109309801,0.076990362,1.150049121,-0.266324334,0.007995483,0.838835322,-0.043539194,-0.049134268,0.175883697,0.279172767,0.26407194,0.143701877,0.456076685,-0.083934382,-2.043795836,-2.024426899
0.061735637,0.049874604,0.37927981,0.136103503,-0.048146564,-0.185281889,0.485693519,0.195889144,0.073974939,0.044556662,-0.7305732,-0.105176168,0.119714505,1.413163642,-0.246998106,0.038274771,1.115887917,-0.006794968,-0.053939023,0.161573744,0.257717373,0.186622473,0.104273572,-0.02276553,-0.013115978,-2.725660063,-2.438936221
-0.016234384,-0.00517492,-0.023161125,0.019326558,0.056011519,-0.013346395,-0.024426918,0.031298535,-0.03685821,-0.040717068,-0.701927277,-0.221852337,0.163661702,1.271766187,-0.422050311,-0.209020535,1.429529556,-0.166453991,0.044345274,0.127036912,0.329182313,0.245717379,0.070194713,0.308418478,-0.415837974,-2.287359121,-2.297200125
